	Gene ID	Adj P-value (Real)	Rank (Real)	abs(log2FoldChange) (Real)	log2FoldChange (Real)	Median adj p-value (simulated)	Rank (simulated)	Percentile (simulated)	Percent DE (simulated)	Mean abs(log2FoldChange) (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score
CLDN10.AS1	CLDN10.AS1	5.42036884062016e-06	17527.0	6.366328618088031	6.366328618088031	0.45274420342278393	8975.0	50.6347683800711	0.0	0.2397042098607455	0.07092312264217557	2	86.38401948455652
KRT75	KRT75	1.7762394664578401e-09	17526.0	6.34485451292101	6.34485451292101	0.10292724025899591	16431.0	92.70439541838289	0.5	0.9106281675278955	1.0299401001868935	2	5.2762547495791425
SLC28A2	SLC28A2	2.9260894185782998e-15	17525.0	6.34148631885608	6.34148631885608	5.343177472130684e-10	16791.0	94.7356542346104	0.5	1.02736020945086	0.06662016367647056	2	79.76753307320537
SLC6A4	SLC6A4	6.43989918114501e-16	17524.0	6.32181730052212	-6.32181730052212	5.2329057655998556e-08	16557.0	93.41533600406252	0.5	0.9485290103765674	0.5967482701433755	2	9.004279625066294
IBSP	IBSP	1.86881180249994e-16	17523.0	6.3084085749764505	6.3084085749764505	0.6023346996494996	3517.0	19.83862777182193	0.0	0.10115430892117674	0.11320788537847384	2	54.830582209917026
GCNT3	GCNT3	1.72705968565541e-24	17522.0	6.304278963329611	6.304278963329611	8.413971294569316e-13	17712.0	99.93229137279242	1.0	2.142741343714755	0.7630369106745031	2	5.453913908222572
PADI1	PADI1	2.6718540372838396e-25	17521.0	6.249924196062441	6.249924196062441	1.4073439162921145e-06	17357.0	97.92924448456807	0.5	1.344051719885871	0.855290193308819	2	5.73591573311213
SPINK1	SPINK1	2.2734789470235901e-10	17520.0	6.24824021262795	6.24824021262795	3.859675389247328e-19	17721.0	99.9830728431981	1.0	2.35853618319037	0.5232583503821856	2	7.433620555881348
TINAG	TINAG	0.00030713570401874705	17519.0	6.18784877128778	6.18784877128778	1.0736237627906123e-06	17301.0	97.61327089093268	1.0	1.28694859429616	0.17655007020066313	2	27.759264957648323
HABP2	HABP2	3.13079876115881e-30	17518.0	6.17438553897688	6.17438553897688	4.680110215990996e-15	17173.0	96.8910455340518	0.5	1.204251524936696	0.29481478864147254	2	16.858496267921
ZPLD1	ZPLD1	1.93051704862288e-12	17517.0	6.13485639595628	6.13485639595628	6.5164141068042585e-12	17458.0	98.4991254302319	1.0	1.460599691041665	0.4670584862474065	2	10.00786163306881
ABCA12	ABCA12	1.1106874478149499e-40	17516.0	6.096066100729481	6.096066100729481	0.0020744690180535762	16202.0	91.41228911583818	0.5	0.8568206733150651	0.7355936898962815	2	7.122471956159858
UNC93A	UNC93A	3.3878642632022e-07	17515.0	5.9770748205648205	5.9770748205648205	4.271253924923005e-06	17005.0	95.94312475314563	0.5	1.115157751375125	0.644591359457417	2	7.54263456662249
LINC00491	LINC00491	1.2513614729154898e-10	17514.0	5.97327608553131	5.97327608553131	2.046337722521279e-05	16933.0	95.53687298990013	0.5	1.0844668169597316	0.4614404201820234	2	10.594670632978143
SPRR1A	SPRR1A	0.00862166358266754	17513.0	5.96682539981448	5.96682539981448	0.0010874884263767626	17021.0	96.03340292275574	0.5	1.1231632184629339	0.7221677906959817	2	6.70711466747017
B3GNT6	B3GNT6	1.66250113972791e-12	17512.0	5.900656980837571	5.900656980837571	1.6203812123478966e-11	17481.0	98.62890029904644	1.0	1.493868570974835	0.42934324158872983	2	10.264021843120155
MUC3A	MUC3A	3.2472839085762498e-21	17511.0	5.90037968174292	5.90037968174292	1.185932264506001e-16	16979.0	95.7964227275292	1.0	1.104598005785695	0.013770292212126672	2	348.27014576596036
TMPRSS11E	TMPRSS11E	5.69086236791294e-18	17510.0	5.888412699740179	5.888412699740179	3.935660975238463e-09	17591.0	99.24956271511596	1.0	1.693816962323035	0.6939972021846325	2	6.044110443403783
KLK6	KLK6	4.776936981861289e-09	17509.0	5.87247588511135	5.87247588511135	0.1713739310695217	16987.0	95.84156181233426	0.5	1.1057066188736315	1.3498730543812352	2	3.531272256132815
EEF1A2	EEF1A2	2.31146249624385e-15	17508.0	5.87115042668422	5.87115042668422	8.72678383298145e-05	16040.0	90.4982226485358	0.5	0.8232389954927699	0.6605398321934179	2	7.642099969095172
SALL1	SALL1	9.860997203626779e-11	17507.0	5.85819866144727	5.85819866144727	1.4827175130192512e-05	14747.0	83.20261806691869	0.0	0.616942238006194	0.3654821870633683	2	14.34066175852322
BBOX1.AS1	BBOX1.AS1	2.49269363061033e-12	17506.0	5.85417049371877	5.85417049371877	1.2583832307479754e-05	16164.0	91.19787846301416	0.0	0.8485349706528404	0.004127620193112764	2	1212.7170836643832
NRAP	NRAP	5.629707752042509e-20	17505.0	5.814515655936919	5.814515655936919	0.07525857999105426	12807.0	72.25639000169272	0.0	0.42452059762305805	0.00047605981750615254	2	11322.096215869346
SLCO6A1	SLCO6A1	4.070287308905039e-09	17504.0	5.804304420924719	5.804304420924719	0.01676676826543636	16569.0	93.4830446312701	0.5	0.9520231540944304	0.30033246804016045	2	16.15636597166525
HOXA13	HOXA13	2.25191365840228e-05	17503.0	5.79052430481692	5.79052430481692	9.598348531926937e-13	16422.0	92.6536139479772	0.5	0.9090694503793886	0.26654285532224115	2	18.31395873859016
BARX1	BARX1	7.65075478845807e-10	17502.0	5.76340610633579	5.76340610633579	0.5174078229828791	6592.0	37.188963493765165	0.0	0.17024049554355108	0.23919690143304725	2	23.383102278010913
MNX1.AS1	MNX1.AS1	1.8380873476895302e-14	17501.0	5.75299336523154	5.75299336523154	3.763468009609983e-15	17647.0	99.56553630875135	1.0	1.859938157322575	0.32691650815445883	2	11.908408143370986
GLYATL2	GLYATL2	4.18324850729667e-06	17500.0	5.72775345583921	5.72775345583921	9.566424167753018e-08	15371.0	86.72346668171303	0.0	0.7065111863317295	0.3504263157634849	2	14.328953173986209
C11orf86	C11orf86	1.2375610393269e-06	17499.0	5.65046700255424	5.65046700255424	0.0002670995571810239	17512.0	98.80381425266603	0.5	1.5323328596834878	0.8362705308530035	2	4.924404233962686
CA10	CA10	2.40999943368523e-13	17498.0	5.6429344073484895	5.6429344073484895	0.3844023665127262	7004.0	39.51362636122553	0.0	0.1805347381416192	0.1780681446196817	2	30.675894786647405
SYT12	SYT12	1.5830020911074e-17	17497.0	5.6311972258006	5.6311972258006	0.00026678327612884834	14646.0	82.63273712125486	0.0	0.6037666924776555	0.25903429675858003	2	19.408358646841695
FCN3	FCN3	8.546922500298509e-28	17496.0	5.584941645957791	-5.584941645957791	2.882002377311854e-09	17161.0	96.82333690684422	0.5	1.1983660508443186	0.42171509622524966	2	10.401751406049929
SERTM1	SERTM1	7.18213882482404e-42	17495.0	5.576296485699889	-5.576296485699889	0.028447054617586197	15034.0	84.82198273430006	0.5	0.655631455298351	0.6535867565501596	2	7.528709817154781
COL10A1	COL10A1	7.77329382131426e-26	17494.0	5.54153824545352	5.54153824545352	0.4227223732989597	7077.0	39.925520510071664	0.0	0.18237026446491175	0.2318584245857736	2	23.11396702778009
CLEC4M	CLEC4M	1.4648403901712799e-12	17493.0	5.507997122520809	-5.507997122520809	0.0005258454614637109	15629.0	88.17920216667608	0.5	0.7502160710884775	0.46715225650611664	2	10.184647478781976
LY6G6E	LY6G6E	1.30818662335872e-06	17492.0	5.5000935338292996	-5.5000935338292996	0.3901376253812813	8639.0	48.73892681825876	0.0	0.22979455551086647	0.17242680785175737	2	30.56542682649169
MUC5AC	MUC5AC	1.28918955100338e-06	17491.0	5.48807853071944	5.48807853071944	2.168338218911405e-13	17627.0	99.4526885967387	1.0	1.78647540736091	0.7236075834056139	2	5.115484149484955
FAM83A	FAM83A	4.03868782336419e-18	17490.0	5.47340607382704	5.47340607382704	0.00341136415041081	17025.0	96.05597246515828	0.5	1.1237071730274475	0.9923451398436709	2	4.383252082521231
PRAC2	PRAC2	7.13027385468256e-05	17489.0	5.46077562042588	5.46077562042588	7.124645592932735e-14	17259.0	97.37629069570615	1.0	1.2500799615602098	0.269108021853348	2	15.646860431237217
PLAC1	PLAC1	2.2120459179197797e-08	17488.0	5.42829093547552	5.42829093547552	0.0007079088584800499	13996.0	78.9651864808441	0.0	0.5327250722076206	0.43167851124493883	2	11.340768038578842
CA4	CA4	7.250915105138229e-34	17487.0	5.425969269209009	-5.425969269209009	1.5024539582424622e-10	15821.0	89.26254020199741	0.5	0.780345944755087	0.4210733274714739	2	11.032813102531756
UBE2U	UBE2U	5.38902663574412e-06	17486.0	5.416262448074	5.416262448074	0.0176206943155784	16121.0	90.95525588218699	0.0	0.8387084784465816	0.03933557233253507	2	116.37186643503473
CEACAM5	CEACAM5	3.05820381852295e-26	17485.0	5.38681513900793	5.38681513900793	8.881743242659949e-11	17653.0	99.59939062235513	1.0	1.8812158104081247	0.6670264971543424	2	5.255562325567779
COL2A1	COL2A1	3.63236809602147e-13	17484.0	5.36033303334953	5.36033303334953	1.1247592918740394e-25	17550.0	99.01822490549004	1.0	1.6105243078239253	0.011343169322808185	2	330.5785727791004
SPP1	SPP1	2.04048409612669e-13	17483.0	5.35441477539509	5.35441477539509	0.40728825187014045	6482.0	36.56830107769565	0.0	0.16716854199445164	0.14462242750691198	2	35.867509091234986
PDX1	PDX1	3.15918832590097e-06	17482.0	5.34096907180315	5.34096907180315	2.7289014032966744e-19	17723.0	99.99435761439936	1.0	2.4281228390890703	0.15171739924425567	2	19.199157428374953
KRT24	KRT24	1.10316055405765e-05	17481.0	5.31630256139608	5.31630256139608	3.1147595743904194e-06	17319.0	97.71483383174406	0.5	1.3046328898116955	0.7528968867218138	2	5.328312206272475
MOGAT2	MOGAT2	3.7198769534249203e-09	17480.0	5.31354774757244	5.31354774757244	2.747185844284634e-08	16725.0	94.36325678496868	0.5	1.0003754226441137	0.21143358715511185	2	20.399655433004117
IL1RAPL2	IL1RAPL2	4.41311256010859e-09	17479.0	5.311446498144639	5.311446498144639	0.0348282496452752	14963.0	84.4213733566552	0.0	0.6468160672941929	0.44449277797186604	2	10.494277212183844
IGF2BP1	IGF2BP1	1.5852141573730498e-09	17478.0	5.26446184086088	5.26446184086088	4.488278657420467e-13	17216.0	97.13366811487897	1.0	1.2224489309749802	0.05211766808796531	2	77.55552115385716
TMPRSS4	TMPRSS4	1.7679792856916301e-25	17477.0	5.25578437292707	5.25578437292707	0.00010691903078492784	17405.0	98.2000789933984	0.5	1.3968526761756914	1.0546089950655892	2	3.6591113055235986
EFNA2	EFNA2	3.84542258809643e-08	17476.0	5.235343321738879	5.235343321738879	1.4227708482677295e-13	17160.0	96.81769452124358	1.0	1.1976433782149098	0.14049974060121484	2	28.73813094775961
LINC01082	LINC01082	1.3152660847015298e-10	17475.0	5.18836304369726	-5.18836304369726	0.5097736767155299	9682.0	54.62393499971789	0.0	0.26381821721391535	0.36995879383565944	2	13.311063038741802
CRABP1	CRABP1	0.000533986681461018	17474.0	5.16653509418577	5.16653509418577	4.598303132542356e-16	17134.0	96.67099249562715	1.0	1.180873741399245	0.14748340732880386	2	27.0244729558002
CLDN6	CLDN6	2.24508985070219e-08	17473.0	5.15719863134278	5.15719863134278	1.9837103653224734e-18	17584.0	99.21006601591152	1.0	1.6745832690563351	0.12217797749148292	2	28.504444367064593
ATP10B	ATP10B	2.56549654046263e-30	17472.0	5.15669252767259	5.15669252767259	1.5927514147087066e-07	17054.0	96.2196016475766	0.5	1.136645916150388	0.5969170681688152	2	6.734681961523816
MNX1	MNX1	2.8288096957550106e-45	17471.0	5.14597736946109	5.14597736946109	2.1783814713281107e-15	17349.0	97.88410539976302	1.0	1.331934204447295	0.03156492790108981	2	120.83167675735801
SOSTDC1	SOSTDC1	2.66971271012e-12	17470.0	5.11030064932154	-5.11030064932154	0.590500943617508	2251.0	12.695367601421882	0.0	0.074540523800618	0.00489436140925054	2	1028.8901256869042
CSF3	CSF3	2.3032509022397396e-25	17469.0	5.10157147950756	-5.10157147950756	0.2570858493702905	6690.0	37.7419172826271	0.0	0.17281637551367499	0.026058402797699734	2	189.14264017858235
SCGB3A1	SCGB3A1	1.8294355529176898e-09	17468.0	5.0861065539806605	5.0861065539806605	0.04310756354406514	15127.0	85.34672459515883	0.5	0.6689746574581914	0.48340949061687694	2	9.137453819712526
TAS2R38	TAS2R38	0.000109602504419694	17467.0	5.0841334158669405	5.0841334158669405	0.2660356285401221	16360.0	92.30378604073802	0.5	0.8940702446085325	0.6021295935219036	2	6.958739806742261
LINC00461	LINC00461	4.245804861187229e-09	17466.0	5.06868959963745	5.06868959963745	1.2650690299149723e-05	15482.0	87.34977148338318	0.0	0.7260455896473834	0.013932477647883641	2	311.6921569689164
TMEM100	TMEM100	2.56375964964855e-26	17465.0	5.06682831542627	-5.06682831542627	2.395051753255054e-10	16935.0	95.5481577611014	0.5	1.0863367196516616	0.4276368794894556	2	9.308111125791612
KIF1A	KIF1A	1.40652520311115e-09	17464.0	5.0581251576969	5.0581251576969	3.7102034978918945e-11	16324.0	92.10066015911528	0.5	0.8848946814226226	0.44018455733391165	2	9.480638079514867
TM4SF4	TM4SF4	3.58404263473602e-08	17463.0	5.04217583067307	5.04217583067307	3.568531576647055e-16	17643.0	99.54296676634881	1.0	1.8437384497408051	0.643457708241847	2	4.970703342215796
OFCC1	OFCC1	0.00310728640789235	17462.0	5.040722374479531	5.040722374479531	0.005511940499840446	16058.0	90.59978558934718	0.0	0.8275847710421831	0.20243077794651218	2	20.81273236301337
SLCO1B1	SLCO1B1	0.0168739588338315	17461.0	5.01145991314886	5.01145991314886	0.0011947199715592958	15579.0	87.89708288664447	0.5	0.7425822484084146	0.370375554496122	2	11.52580836645131
PRSS3	PRSS3	5.27392573182018e-07	17460.0	4.9905447663829205	4.9905447663829205	2.1714212868489298e-10	17465.0	98.53862212943633	0.5	1.4707696963396524	0.8201917890959707	2	4.291404908994302
SSX5	SSX5	1.60552397392156e-05	17459.0	4.93641968130605	4.93641968130605	0.0164322682485679	16768.0	94.60587936579586	0.5	1.0188479730701019	0.4562736536667879	2	8.586013408297537
IL36RN	IL36RN	2.99677535377329e-05	17458.0	4.906616724503599	4.906616724503599	0.433964386462667	7139.0	40.275348417310845	0.0	0.18406876379553117	0.12110459246874779	2	38.99561415828857
TFF2	TFF2	0.0213151486646338	17457.0	4.90641648851668	4.90641648851668	1.417012973906199e-12	17637.0	99.50911245274503	1.0	1.8100788347795	0.6117880352418689	2	5.061128161019119
MMP11	MMP11	6.09745203762259e-16	17456.0	4.905471401043799	4.905471401043799	0.5085997785645466	5643.0	31.83433955876545	0.0	0.146815194572813	0.2075412981286622	2	22.928719485607758
LGALS4	LGALS4	1.16550588003655e-08	17455.0	4.90381210853742	4.90381210853742	6.626065549644407e-12	17698.0	99.85329797438357	1.0	2.04238816022234	0.6621788989988097	2	4.32122490257761
CD300LG	CD300LG	2.92807951168715e-44	17454.0	4.9028583710659905	-4.9028583710659905	6.213417084977006e-11	17505.0	98.76431755346161	1.0	1.520220121187105	0.3280911479091449	2	10.310056432292427
XDH	XDH	6.82660811529762e-48	17453.0	4.89159756436653	4.89159756436653	4.483752185141573e-15	17554.0	99.04079444789257	1.0	1.6200166064901298	0.5639122723634065	2	5.801577866296319
FENDRR	FENDRR	1.27424251241228e-30	17452.0	4.88013720658055	-4.88013720658055	0.17003034363999847	6890.0	38.87039440275349	0.0	0.17739305151480275	0.12013791346998952	2	39.14454662341455
AKR1B10	AKR1B10	9.500512853963439e-08	17451.0	4.86768302361789	4.86768302361789	2.1701383008089543e-10	17705.0	99.892794673588	1.0	2.080501859820405	0.949555852696225	2	2.935247206242159
SLC10A2	SLC10A2	1.94856341598467e-05	17450.0	4.8657094440209105	4.8657094440209105	0.0001947418195453588	16187.0	91.3276533318287	0.0	0.8532767785532465	0.13876618123607284	2	28.915061506532364
ZIC1	ZIC1	1.88113927957855e-05	17449.0	4.83953661630933	4.83953661630933	0.2044902058751051	12772.0	72.05890650567059	0.0	0.4226949793374715	0.42355088098082194	2	10.428125250840523
GABRA3	GABRA3	6.5650302874935e-06	17448.0	4.837027652701059	4.837027652701059	0.37038209599943983	9775.0	55.14867686057666	0.0	0.2667755198546908	0.32058177399797055	2	14.256119665977332
AOC1	AOC1	9.18785291550439e-20	17447.0	4.83441631041258	4.83441631041258	0.03965505629746932	14060.0	79.32629915928455	0.0	0.5395844160598064	0.5026336040880655	2	8.544657299913208
SLC44A5	SLC44A5	1.28072563857956e-19	17446.0	4.83359262520706	4.83359262520706	9.904501862091324e-08	14818.0	83.60322744456356	0.0	0.6274252040049535	0.31718691102553453	2	13.26084802050201
NR2E1	NR2E1	0.00144617683411365	17445.0	4.8118035074517405	4.8118035074517405	0.250907141328807	8581.0	48.41166845342211	0.0	0.22811923263157402	0.06949106952003986	2	65.96076742635717
ANKRD1	ANKRD1	1.6195744216450798e-22	17444.0	4.798247261760941	-4.798247261760941	0.22204526645516384	9836.0	55.49286238221521	0.0	0.26881315576417497	0.01430504121806235	2	316.6320206248443
HOXA11.AS	HOXA11.AS	6.88198197071176e-06	17443.0	4.78582869670971	4.78582869670971	2.6377176840449402e-08	14353.0	80.9795181402697	0.0	0.5706685411484871	0.08046487361601821	2	52.385096330060065
LCT	LCT	2.4212717942182197e-09	17442.0	4.783898848148611	4.783898848148611	1.7382447217344649e-06	15517.0	87.5472549794053	0.0	0.7320755951247065	0.04192647070748608	2	96.64117166676851
VSX1	VSX1	2.19018909043479e-09	17441.0	4.778784299874861	4.778784299874861	0.45124132416109747	12197.0	68.81453478530723	0.0	0.3834130986445733	0.5152078258066146	2	8.531258612675089
MAP7D2	MAP7D2	1.00023340565619e-21	17440.0	4.77849421316516	4.77849421316516	8.240378381288657e-12	16010.0	90.32895108051684	0.5	0.8171319583111871	0.5472600460206632	2	7.23853729805154
DMRTC2	DMRTC2	1.22389533091567e-05	17439.0	4.76128990124665	4.76128990124665	0.0025398999688179104	16442.0	92.76646165998984	0.5	0.913523182214417	0.4101292439765112	2	9.381839445842106
IL37	IL37	1.47281184646216e-09	17438.0	4.74062747588492	4.74062747588492	0.07443485033578534	11659.0	65.77893133216723	0.0	0.3518683918437325	0.039236178132311075	2	111.8549077140374
COMP	COMP	5.40263611873376e-12	17437.0	4.72894618751889	4.72894618751889	0.15609108276462638	11954.0	67.44343508435367	0.0	0.369537205380563	0.1851316689660019	2	23.547613471463386
LGSN	LGSN	7.03613175856338e-26	17436.0	4.67387461821492	4.67387461821492	2.810033565443152e-05	16653.0	93.95700502172319	0.5	0.9787827945757	0.3469360674054688	2	10.650641921644649
KCNK2	KCNK2	1.5369179953317902e-16	17435.0	4.66603152748274	4.66603152748274	0.22039783801790055	14143.0	79.794617164137	0.5	0.5486303277305808	0.6757655203100177	2	6.092943596564736
GRIN2A	GRIN2A	7.002694075615211e-07	17434.0	4.65328196341601	4.65328196341601	0.4441785451536379	5389.0	30.401173616204936	0.0	0.1412272452003677	0.1759966456214632	2	25.63716315321289
FOXD3.AS1	FOXD3.AS1	5.26892233390794e-07	17433.0	4.65254618517339	4.65254618517339	3.717195554219345e-07	15462.0	87.23692377137054	0.0	0.7233943479728765	0.053032512268837026	2	74.08949093873801
CASP14	CASP14	0.00615994656198666	17432.0	4.650912367078759	4.650912367078759	0.03419521974879065	15335.0	86.52034080009028	0.5	0.701951186193067	0.6067366050441224	2	6.508526349087708
TCN1	TCN1	2.0785373375102902e-06	17431.0	4.64461582156933	4.64461582156933	0.09033252832545849	15159.0	85.52728093437905	0.5	0.6752197641427351	0.6410776841627172	2	6.191755157740118
PLPP4	PLPP4	3.20202117940321e-15	17430.0	4.63668882672808	4.63668882672808	0.011864194985762943	11346.0	64.01286463916944	0.0	0.333454026287861	0.05533061334330517	2	77.77312667293786
ADAM2	ADAM2	0.020325127567075	17429.0	4.61860194664725	4.61860194664725	0.05864464260802991	15588.0	87.94786435705016	0.5	0.743953489276872	0.49579461911215744	2	7.815027247187338
IL6	IL6	2.94248257418381e-34	17428.0	4.61491956616341	-4.61491956616341	0.06740009599018093	12478.0	70.40004513908481	0.0	0.4018124748016054	0.23009233269507606	2	18.31050623031892
LINC01561	LINC01561	1.1955066920899801e-05	17427.0	4.57762583108871	4.57762583108871	0.3651706447230564	9243.0	52.14692772104046	0.0	0.247886522367611	0.2352751621862059	2	18.402874610684044
SMPX	SMPX	1.04396137676056e-05	17426.0	4.57118214799218	4.57118214799218	0.05132224316003561	14059.0	79.32065677368391	0.0	0.5394705841193115	0.12803853468596454	2	31.488266979634687
LINC01096	LINC01096	0.000904568567638984	17425.0	4.56049537192759	4.56049537192759	0.04421379861306715	15366.0	86.69525475370988	0.0	0.7056552894070576	0.0410250094201776	2	93.96317361049967
NXPH1	NXPH1	0.00025503476028303196	17424.0	4.55679270964266	4.55679270964266	0.1973989177562339	9798.0	55.27845172939119	0.0	0.2674203027723385	0.20799381150308863	2	20.622596296845238
TFF1	TFF1	3.40791844647364e-06	17423.0	4.53547949058366	4.53547949058366	5.4630569120899384e-09	17555.0	99.0464368334932	0.5	1.6202024586705817	1.024371488369201	2	2.845917779841958
